OBJECTID,votdst,NAME,SUM_VOTERS,Shape_Length,Shape_Area
2519,3060,SET 33-3060,426,8561.73045637785,4231532.49152027
2520,3061,SET 33-3061,433,10209.1032019424,5021661.25956475
2521,3062,SET 33-3062,384,11998.2637041831,4447397.06146319
2522,3063,SET 33-3063,375,8920.51353753859,5006567.17965831
2523,3065,SET 33-3065,855,7932.82174350192,3378461.55659741
2524,3066,SET 33-3066,857,14978.7518132559,7379824.79000335
2525,3068,SET 33-3068,612,16514.7886224528,9270005.68714084
2526,3069,SET 33-3069,453,8397.63390653345,3266910.40608204
2527,3070,SET 33-3070,431,9178.49145736379,3535542.82443703
2528,3073,SET 33-3073,488,12418.9719246101,5900451.7291121
2529,3074,SET 33-3074,485,8058.35930718846,3845240.1704887
2530,3075,SET 33-3075,306,6829.94750047632,2745211.33567927
2531,3076,SET 33-3076,683,12817.6476943287,8199755.03441854
2532,3081,SET 33-3081,803,13123.5238405551,5241087.12322022
2533,3100,SET 33-3100,566,23756.5515397454,14658553.4822804
2534,3101,SET 33-3101,512,11168.6329576986,4722049.73126887
2535,3102,SET 33-3102,850,13677.5168626246,11154484.7415418
2536,3104,SET 33-3104,630,9567.08168393805,4992750.22368351
2537,3107,SET 33-3107,864,17943.7520636833,17703192.4646925
2538,3618,SET 33-3618,439,7723.54066565654,3013173.53659469
2539,3704,SET 33-3704,300,18250.2813123934,8186886.06429054
2540,3774,SET 33-3774,597,10100.3205000033,5696542.38211743
2541,3953,SET 33-3953,330,6130.67959320299,2295944.59482233
2542,1068,SHADOW LAKE,661,40153.06803138,54516414.5450447
2543,3841,SHADY LAKE,557,12858.9661927271,8382480.10293336
2544,1069,SHAMROCK,882,13478.7466808053,6101987.85707335
2545,1070,SHANGRI-LA,493,61198.9554432412,97470066.5444103
2546,1073,SHAWNEE,478,27503.6832495187,26937504.032838
2547,2908,SHEFFIELD,540,22567.9316955268,12670193.0077914
2548,0001,SHL 32-0001,558,8791.67228880059,3036921.94453356
2549,0012,SHL 32-0012,508,6672.76152490239,2665811.28653837
2550,0024,SHL 32-0024,495,18389.8633967536,10777025.5142398
2551,0038,SHL 32-0038,619,8038.89460968134,3702797.12655265
2552,0088,SHL 32-0088,306,9617.44303451527,4067768.95598898
2553,0232,SHL 32-0232,429,7278.75085289077,3057097.6016859
2554,0241,SHL 32-0241,785,7952.21720304509,3501987.32252717
2555,0267,SHL 32-0267,754,15234.7173219617,6563929.282361
2556,0274,SHL 32-0274,303,5284.96657787613,1743972.48198238
2557,0277,SHL 32-0277,294,5307.16168563437,1760606.97886102
2558,0296,SHL 32-0296,425,6171.39569002876,2330393.94376489
2559,0319,SHL 32-0319,352,10019.6725202026,3019357.93346921
2560,0335,SHL 32-0335,450,8079.33417083264,3336723.99052778
2561,0346,SHL 32-0346,288,5979.89913014224,2206417.97433913
2562,0357,SHL 32-0357,527,7986.72014389972,3537298.66824279
2563,0368,SHL 32-0368,343,7984.85145300298,2978305.5405996
2564,0378,SHL 32-0378,336,9526.56118622932,2943525.75866465
2565,0396,SHL 32-0396,859,6629.53258204522,2262815.84698846
2566,0401,SHL 32-0401,428,14914.6204528959,8985378.47286401
2567,0407,SHL 32-0407,701,9591.32261389518,4286585.233308
2568,0423,SHL 32-0423,406,7946.21057208874,3499098.15918344
2569,0424,SHL 32-0424,332,5313.80126511045,1765904.6068331
2570,0444,SHL 32-0444,462,7601.64073731096,3130242.36430678
2571,0454,SHL 32-0454,355,7580.96574033605,2418685.23208537
2572,0462,SHL 32-0462,484,8455.88265058485,3043045.97037239
2573,0470,SHL 32-0470,485,9200.39231466225,3522000.26192574
2574,0474,SHL 32-0474,372,9162.38603193291,3026285.66926113
2575,0486,SHL 32-0486,296,5332.03897070776,1774653.37486901
2576,0488,SHL 32-0488,330,7756.09510290556,3391115.19839882
2577,0494,SHL 32-0494,501,16114.7672107704,14159301.4519449
2578,0499,SHL 32-0499,473,8734.18992564885,3324452.40932018
2579,0510,SHL 32-0510,666,9414.29687388064,5177684.15476228
2580,0514,SHL 32-0514,536,24318.8526543228,29207903.8665788
2581,0519,SHL 32-0519,474,7524.98385028528,2920457.75276736
2582,0527,SHL 32-0527,790,13244.756142283,6986452.44656936
2583,0530,SHL 32-0530,277,10018.6716109045,3443211.1275473
2584,0537,SHL 32-0537,385,12980.4388968762,4013168.54081466
2585,0538,SHL 32-0538,461,8635.3723582164,3959155.34027587
2586,0558,SHL 32-0558,332,7384.37320156004,2334422.77908561
2587,0559,SHL 32-0559,328,9163.93564134724,2202672.59887318
2588,0605,SHL 32-0605,464,6806.54951319029,2652198.56349105
2589,0606,SHL 32-0606,415,7939.74663223387,3493319.33659853
2590,0609,SHL 32-0609,421,6540.63192980636,1635571.5652177
2591,0648,SHL 32-0648,505,10103.1761354193,4124288.80725712
2592,0665,SHL 32-0665,456,9257.27351295751,2831811.72908184
2593,0692,SHL 32-0692,600,7973.7319164972,3532976.4082212
2594,0711,SHL 32-0711,359,5654.50507498453,1990827.32227298
2595,0735,SHL 32-0735,312,6181.62151546069,1963219.07340981
2596,0754,SHL 32-0754,673,7944.10090295381,3510036.48039509
2597,0802,SHL 32-0802,672,7989.38200345074,3533340.99689409
2598,0819,SHL 32-0819,424,7546.77719970855,2762815.89658513
2599,0832,SHL 32-0832,358,7822.95581811365,2195692.80483302
2600,0844,SHL 32-0844,492,8162.4189477851,3535669.57634366
2601,0861,SHL 32-0861,428,7282.12093950724,3071352.70500374
2602,0866,SHL 32-0866,463,12520.3503972575,4371537.36561461
2603,0875,SHL 32-0875,607,11534.9062385251,3928378.3459891
2604,0888,SHL 32-0888,286,5297.87509974922,1755902.59330003
2605,0895,SHL 32-0895,593,9711.69506114161,2922115.6871847
2606,0897,SHL 32-0897,571,7938.41233208931,3486716.7536927
2607,0898,SHL 32-0898,330,7432.30295178208,2508929.52753935
2608,0903,SHL 32-0903,318,7238.57167595444,2602602.53716574
2609,0914,SHL 32-0914,525,8829.07213589273,4081245.99254387
2610,0917,SHL 32-0917,591,9147.71334474544,4870307.88006509
2611,0920,SHL 32-0920,345,6599.64836157085,1896902.41936979
2612,0921,SHL 32-0921,293,11571.7045738696,4337499.62026686
2613,1020,SHL 32-1020,327,10139.6476216062,4546616.46283018
2614,1021,SHL 32-1021,613,7959.40670193279,3518009.9381929
2615,1030,SHL 32-1030,384,7899.97317910184,2793402.69746412
2616,1038,SHL 32-1038,285,6627.9221713229,1750979.31889131
2617,1053,SHL 32-1053,404,7620.89915476113,2656142.72505826
2618,1077,SHL 32-1077,529,7970.66079587732,3518167.64000072
2619,1080,SHL 32-1080,271,13185.6268322718,6984714.14266779
2620,1101,SHL 32-1101,354,5313.98513634665,1763191.60571975
2621,1106,SHL 32-1106,657,7934.50113088379,3501306.19105265
2622,1140,SHL 32-1140,273,5300.8827018621,1753090.62665387
2623,1158,SHL 32-1158,351,6625.71737875534,2635605.20386589
2624,1168,SHL 32-1168,512,7964.54447652311,3521272.39111926
2625,1178,SHL 32-1178,397,7938.37558819768,2938369.76725967
2626,1197,SHL 32-1197,379,7958.35049456885,3520151.43313803
2627,1209,SHL 32-1209,541,7801.35030033052,3406823.62394486
2628,1210,SHL 32-1210,604,9376.52294443389,5180348.08635625
2629,1228,SHL 32-1228,382,7581.0526275129,2742186.63887533
2630,1236,SHL 32-1236,287,5308.37114451607,1761627.38885726
2631,2552,SHL 32-2552,530,5597.19641783647,1658865.82729362
2632,2753,SHL 32-2753,651,8119.82521730985,3048522.15932579
2633,3363,SHL 32-3363,461,5936.12499199111,2150001.24062969
2634,3556,SHL 32-3556,461,8588.53832709994,3793399.78865426
2635,3925,SHL 32-3925,454,3992.47029119449,877152.84947422
2636,1088,SI VIEW,494,41899.1075951683,52726028.4184487
2637,1084,SIERRA,774,94165.0420163439,168637486.846107
2638,1085,SILVER SPURS,7,3161.97250463382,616690.830850862
2639,1091,SKY 39-1091,107,15711.0035021331,9359948.83416842
2640,3857,SKYWAY,302,10219.3224447001,3089045.63860245
2641,1099,SNO-VALLEY,891,120832.509224591,387339642.034845
2642,2616,SNO PASS,249,303346.667654875,2965744458.39735
2643,1097,SNQ 05-1097,433,58351.5082650994,58325895.2367763
2644,3151,SNQ 05-3151,803,40106.5470439088,33356982.9667225
2645,3409,SNQ 05-3409,880,20139.6157950361,18169506.9337806
2646,3511,SNQ 05-3511,586,19150.622622571,9950228.10754649
2647,3512,SNQ 05-3512,416,8538.15676299147,2561504.12070297
2648,3513,SNQ 05-3513,575,11072.5644465096,5467186.13601645
2649,3514,SNQ 05-3514,682,11670.8323005817,4882426.24121848
2650,3558,SNQ 05-3558,544,11325.3143689357,6933279.07517042
2651,3560,SNQ 05-3560,600,8594.22358366614,3012089.12513479
2652,3633,SNQ 05-3633,452,13645.1495079374,5891224.98366885
2653,3645,SNQ 05-3645,1,20838.2553652032,25115976.3110446
2654,3667,SNQ 05-3667,685,10596.3631889574,4928786.92304492
2655,3703,SNQ 05-3703,593,17085.5212419758,13373693.825854
2656,3734,SNQ 05-3734,411,13486.6088324411,5358550.09326517
2657,3829,SNQ 05-3829,367,13764.1204527753,6816689.59173522
2658,3918,SNQ 05-3918,506,9939.4924996638,4234758.97770287
2659,1107,SPIDER LAKE,486,16212.2047333019,9868206.10492353
2660,1110,SPRING LAKE,852,31667.8534915956,55624951.2586161
2661,1113,SQUAK MOUNTAIN,267,57169.1658099684,134189783.600707
2662,1114,STACY,31,36914.567642048,33428729.3623851
2663,1117,STAR LAKE,422,11782.8595833692,6855646.22542138
2664,3569,STEED,815,23774.1092697921,23559423.7911097
2665,3924,STERLING,503,13627.6896874175,7210312.65699045
2666,1121,STEVENS,272,478097.820088381,10615269080.4902
2667,1122,STILLWATER,582,139296.649946408,188291277.816996
2668,1131,SUNNYWOOD,765,12018.6861352072,6788748.66276661
2669,3557,SUNSET,265,12930.5441545642,8691947.68686999
2670,3480,SWAN LAKE,742,43847.3665451626,81280197.8794385
2671,2859,SWEENEY,644,34922.8539124975,64909443.8877116
2672,1135,SYLVAN,546,9198.93280303782,4263875.30520056
2673,1138,TAHLEQUAH,646,53665.9077465316,85464314.792027
2674,1139,TAHOMA,676,33301.2717599235,48068604.0850086
2675,1141,TANNER,774,39163.4310401642,34243158.5045884
2676,3329,THISTLE,374,6791.23084744391,2604451.15289983
2677,2746,THOMAS,512,17001.2616837088,14962171.1392198
2678,3773,THURNAU,555,7735.26623965484,3358808.04355609
2679,1152,TIGER MTN,584,47316.1227091472,132031894.957839
2680,2986,TIMBER,753,11897.5078335358,7765783.66264972
2681,1156,TOLT,362,170988.167718171,806967485.423148
2682,3762,TOOEY,405,30203.1965546733,46808884.515308
2683,2417,TOTEM,87,5363.16828936874,975717.334483604
2684,3735,TREEMONT,392,50716.1705199928,96160790.0510143
2685,3211,TRILLIUM,859,43326.9928115642,60479649.961868
2686,3863,TRILOGY,497,18904.8568667193,16649392.6707894
2687,1159,TROUT LAKE,887,13225.814497878,8725452.46827869
2688,1164,TUK 11-1164,837,11475.2447301648,4734289.64633956
2689,1165,TUK 11-1165,460,16472.8557115054,11775332.444712
2690,1166,TUK 11-1166,587,20167.5505817272,17479514.4787087
2691,1167,TUK 11-1167,274,53731.7904880224,76448231.1778659
2692,2453,TUK 11-2453,686,11832.230049488,5300694.22823294
2693,2751,TUK 11-2751,289,12955.3071844889,7674792.82441144
2694,2752,TUK 11-2752,613,11362.3924919112,4994166.21899005
2695,2949,TUK 11-2949,816,54816.9829769619,57157794.1760117
2696,2951,TUK 11-2951,572,14030.2867690256,4568145.14806655
2697,2952,TUK 11-2952,374,8066.37220125246,3123808.79389981
2698,2955,TUK 11-2955,646,10555.8944151551,6963251.43611048
2699,2956,TUK 11-2956,711,7927.72070780183,3283662.89083886
2700,3127,TUK 11-3127,456,7901.5923265731,2889267.4176866
2701,3128,TUK 11-3128,734,9829.50339818486,5756244.75601392
2702,3233,TUK 11-3233,619,16802.4173880169,13954019.9831085
2703,3393,TUK 11-3393,469,6301.83134639531,2598856.91329654
2704,3499,TUK 11-3499,291,15691.7904810816,7756426.13790832
2705,3614,TUK 11-3614,86,8964.84186471613,1467026.58551158
2706,3907,TUK 11-3907,214,14092.9481075449,4103206.50087098
2707,3908,TUK 11-3908,292,15889.1880499376,4750926.57205054
2708,3916,TUK 11-3916,475,9632.71695676558,4570483.35671116
2709,3937,TUK 11-3937,290,7024.59725246326,2156027.64647922
2710,3938,TUK 11-3938,339,15736.7330648281,13807149.613045
2711,3150,TWIN PEAKS,826,298539.627279502,3426763274.76765
2712,3561,TWINBERRY,667,14678.4306615793,10120065.1681378
2713,1172,TWO RIVERS,790,27174.1054231267,21689334.6086261
2714,1179,UNION HILL,635,22728.0673395621,24003406.7820086
2715,1183,VALENCIA,539,14375.6703489436,5664246.55083838
2716,1187,VASHON,507,26483.2053988094,42000218.1588927
2717,1188,VEAZIE,729,68847.4848778774,131307690.008595
2718,1191,VINCENT,430,102831.17199919,210235700.841016
2719,1195,WABASH,338,45131.5793413107,54985653.3090112
2720,1196,WALLACE,583,11368.4409959123,3204695.35855677
2721,1198,WANDA,431,10350.7219547098,3681022.09304435
2722,3545,WEBSTER,467,19584.7198927692,14328157.4298448
2723,2600,WEEKS,791,38410.3316959204,64012925.615959
2724,3522,WELCOME LAKE,808,25563.6142996652,21669146.1851025
2725,1212,WESTWOOD,1,739.387957696443,20669.6059853985
2726,1215,WHITE CENTER,834,8827.34220518916,4805365.5659492
2727,1216,WHITE RIVER,653,115354.313173804,226297320.549599
2728,3451,WINTERGREEN,323,18783.5905593076,13875008.1897075
2729,0676,WOD 45-0676,576,15422.0102831871,8178531.30042521
2730,0926,WOD 45-0926,625,10511.2246838923,5408661.27570641
2731,1205,WOD 45-1205,578,20015.3125275826,23257239.7503582
2732,1225,WOD 45-1225,556,11595.9431300348,8357126.60289111
2733,2597,WOD 45-2597,738,23036.9684711271,17029473.1383522
2734,2680,WOD 45-2680,651,32143.8448937558,18185994.0054048
2735,2734,WOD 45-2734,621,14292.5642510208,7981165.62294881
2736,2769,WOD 45-2769,854,20685.7112826097,24409463.5262101
2737,3192,WOD 45-3192,369,14807.3229530229,8651491.92262539
2738,3193,WOD 45-3193,318,7843.18877436005,1718923.45662838
2739,3270,WOD 45-3270,794,11141.6773231954,5637163.26397038
2740,3530,WOD 45-3530,807,25472.7965990965,21456416.4935919
2741,3725,WOD 45-3725,456,6139.8882039863,2112343.30306408
2742,3915,WOD 45-3915,641,9069.25170459983,4169140.8768135
2743,2589,WOLF,835,25781.9044897603,20585263.6192901
2744,3509,WOODSIDE,668,14290.6035768086,5783753.44418154
2745,1230,WYNOCHE,417,44035.0994513509,52086892.0707781
2746,1231,WYNONA,538,8205.09446004641,3688723.2034035
2747,1233,YPT 48-1233,464,13124.2192091655,5692995.75674855
2748,1234,YPT 48-1234,453,11854.250576596,4703427.98768403
